x_nm,y_nm,O1s_atomic_percent
5.5000,18.2500,52.267808
5.7500,18.2500,49.642663
6.0000,18.2500,51.834198
6.2500,18.2500,52.403922
6.5000,18.2500,52.756389
6.7500,18.2500,54.182497
7.0000,18.2500,52.191032
7.2500,18.2500,54.019543
7.5000,18.2500,54.825401
7.7500,18.2500,56.119179
8.0000,18.2500,58.117351
8.2500,18.2500,54.702890
8.5000,18.2500,58.868343
8.7500,18.2500,58.621964
9.0000,18.2500,59.180905
9.2500,18.2500,59.469959
9.5000,18.2500,57.285011
9.7500,18.2500,58.520736
10.0000,18.2500,58.668394
10.2500,18.2500,54.318304
10.5000,18.2500,57.067586
10.7500,18.2500,56.137357
11.0000,18.2500,51.574244
11.2500,18.2500,52.547459
11.5000,18.2500,54.870348
11.7500,18.2500,53.977301
12.0000,18.2500,49.022238
12.2500,18.2500,51.476293
12.5000,18.2500,50.236698
12.7500,18.2500,50.215077
13.0000,18.2500,47.675603
13.2500,18.2500,46.976262
13.5000,18.2500,46.563700
13.7500,18.2500,45.127216
14.0000,18.2500,42.918822
14.2500,18.2500,42.456313
14.5000,18.2500,41.289030
14.7500,18.2500,44.899193
15.0000,18.2500,44.352563
15.2500,18.2500,39.299523
15.5000,18.2500,39.067739
15.7500,18.2500,42.390943
16.0000,18.2500,41.489052
16.2500,18.2500,40.117960
16.5000,18.2500,37.653991
16.7500,18.2500,41.180998
17.0000,18.2500,37.272918
17.2500,18.2500,40.599746
17.5000,18.2500,37.065770
17.7500,18.2500,40.856127
18.0000,18.2500,35.844941
18.2500,18.2500,40.606104
18.5000,18.2500,37.660709
18.7500,18.2500,39.360581
19.0000,18.2500,37.954354
19.2500,18.2500,36.253333
19.5000,18.2500,35.508777
19.7500,18.2500,38.055982
20.0000,18.2500,37.258321
20.2500,18.2500,39.945131
20.5000,18.2500,37.626232
20.7500,18.2500,37.574226
21.0000,18.2500,39.805262
21.2500,18.2500,38.169822
21.5000,18.2500,39.362933
21.7500,18.2500,36.664333
22.0000,18.2500,35.731980
22.2500,18.2500,39.740813
22.5000,18.2500,37.587999
22.7500,18.2500,35.643591
23.0000,18.2500,36.455711
23.2500,18.2500,35.501904
23.5000,18.2500,37.894435
23.7500,18.2500,39.867590
0.0000,18.5000,38.957156
0.2500,18.5000,36.470813
0.5000,18.5000,37.689194
0.7500,18.5000,40.533148
1.0000,18.5000,40.946724
1.2500,18.5000,40.868045
1.5000,18.5000,39.232016
1.7500,18.5000,40.633581
2.0000,18.5000,38.913160
2.2500,18.5000,40.950563
2.5000,18.5000,39.956212
2.7500,18.5000,43.540216
3.0000,18.5000,39.554507
3.2500,18.5000,44.313447
3.5000,18.5000,40.912607
3.7500,18.5000,43.693723
4.0000,18.5000,42.822562
4.2500,18.5000,44.905231
4.5000,18.5000,45.268388
4.7500,18.5000,46.819028
5.0000,18.5000,45.785430
5.2500,18.5000,48.657746
5.5000,18.5000,47.445537
5.7500,18.5000,49.484204
6.0000,18.5000,51.974998
6.2500,18.5000,48.743816
6.5000,18.5000,52.440052
6.7500,18.5000,52.974292
7.0000,18.5000,51.493535
7.2500,18.5000,55.214820
7.5000,18.5000,53.858489
7.7500,18.5000,55.227620
8.0000,18.5000,55.636170
8.2500,18.5000,54.733192
8.5000,18.5000,55.850097
8.7500,18.5000,57.829416
9.0000,18.5000,57.834186
9.2500,18.5000,56.477698
9.5000,18.5000,56.551999
9.7500,18.5000,56.980425
10.0000,18.5000,54.744602
10.2500,18.5000,55.534843
10.5000,18.5000,52.531238
10.7500,18.5000,54.709069
11.0000,18.5000,51.075384
11.2500,18.5000,52.085703
11.5000,18.5000,51.671594
11.7500,18.5000,51.893822
12.0000,18.5000,50.887486
12.2500,18.5000,47.773936
12.5000,18.5000,49.070884
12.7500,18.5000,49.377186
13.0000,18.5000,45.896324
13.2500,18.5000,48.067120
13.5000,18.5000,47.381202
13.7500,18.5000,43.801550
14.0000,18.5000,44.736660
14.2500,18.5000,45.728239
14.5000,18.5000,45.044742
14.7500,18.5000,43.399061
15.0000,18.5000,41.526793
15.2500,18.5000,41.872210
15.5000,18.5000,42.637173
15.7500,18.5000,41.309000
16.0000,18.5000,41.186765
16.2500,18.5000,39.725902
16.5000,18.5000,38.904079
16.7500,18.5000,38.533699
17.0000,18.5000,40.685763
17.2500,18.5000,39.202609
17.5000,18.5000,38.663293
17.7500,18.5000,38.359962
18.0000,18.5000,37.136750
18.2500,18.5000,36.391370
18.5000,18.5000,36.318761
18.7500,18.5000,37.866216
19.0000,18.5000,35.994435
19.2500,18.5000,38.844059
19.5000,18.5000,39.225895
19.7500,18.5000,37.702827
20.0000,18.5000,35.529746
20.2500,18.5000,36.922953
20.5000,18.5000,35.887227
20.7500,18.5000,36.062860
21.0000,18.5000,37.130023
21.2500,18.5000,38.704103
21.5000,18.5000,35.333294
21.7500,18.5000,36.040428
22.0000,18.5000,35.324477
22.2500,18.5000,36.953879
22.5000,18.5000,36.017199
22.7500,18.5000,38.025214
23.0000,18.5000,37.857417
23.2500,18.5000,36.898741
23.5000,18.5000,38.429779
23.7500,18.5000,39.245907
0.0000,18.7500,37.369580
0.2500,18.7500,35.970038
0.5000,18.7500,36.681544
0.7500,18.7500,36.453797
1.0000,18.7500,38.602170
1.2500,18.7500,37.202227
1.5000,18.7500,41.557163
1.7500,18.7500,41.424675
2.0000,18.7500,38.974922
2.2500,18.7500,41.873490
2.5000,18.7500,41.900790
2.7500,18.7500,43.374374
3.0000,18.7500,43.957821
3.2500,18.7500,44.498000
3.5000,18.7500,41.993487
3.7500,18.7500,45.430472
4.0000,18.7500,45.809662
4.2500,18.7500,46.002020
4.5000,18.7500,43.955888
4.7500,18.7500,46.004523
5.0000,18.7500,44.382852
5.2500,18.7500,49.375486
5.5000,18.7500,50.060538
5.7500,18.7500,48.840720
6.0000,18.7500,51.279061
6.2500,18.7500,48.475576
6.5000,18.7500,51.621003
6.7500,18.7500,49.942337
7.0000,18.7500,49.149762
7.2500,18.7500,50.066282
7.5000,18.7500,50.430434
7.7500,18.7500,51.905980
8.0000,18.7500,55.417401
8.2500,18.7500,52.567969
8.5000,18.7500,52.412021
8.7500,18.7500,51.781271
9.0000,18.7500,55.435058
9.2500,18.7500,53.633761
9.5000,18.7500,51.480116
9.7500,18.7500,53.787682
10.0000,18.7500,53.089175
10.2500,18.7500,51.056285
10.5000,18.7500,51.120895
10.7500,18.7500,49.548309
11.0000,18.7500,53.275446
11.2500,18.7500,51.415636
11.5000,18.7500,52.389182
11.7500,18.7500,51.582129
12.0000,18.7500,46.114849
12.2500,18.7500,46.357730
12.5000,18.7500,46.211960
12.7500,18.7500,48.560024
13.0000,18.7500,46.264033
13.2500,18.7500,44.851310
13.5000,18.7500,46.960866
13.7500,18.7500,45.617821
14.0000,18.7500,45.292471
14.2500,18.7500,43.975972
14.5000,18.7500,42.654167
14.7500,18.7500,43.011694
15.0000,18.7500,39.706959
15.2500,18.7500,40.432856
15.5000,18.7500,40.663173
15.7500,18.7500,40.177066
16.0000,18.7500,39.000449
16.2500,18.7500,41.045359
16.5000,18.7500,37.467823
16.7500,18.7500,39.754615
17.0000,18.7500,36.818914
17.2500,18.7500,40.979642
17.5000,18.7500,38.609284
17.7500,18.7500,36.207227
18.0000,18.7500,37.477475
18.2500,18.7500,37.627256
18.5000,18.7500,40.173455
18.7500,18.7500,36.722707
19.0000,18.7500,38.401186
19.2500,18.7500,39.421778
19.5000,18.7500,36.306605
19.7500,18.7500,39.404447
20.0000,18.7500,37.783236
20.2500,18.7500,38.870248
20.5000,18.7500,37.298201
20.7500,18.7500,39.160686
21.0000,18.7500,38.815759
21.2500,18.7500,38.089871
21.5000,18.7500,38.171855
21.7500,18.7500,36.969380
22.0000,18.7500,36.837757
22.2500,18.7500,37.950416
22.5000,18.7500,36.562772
22.7500,18.7500,36.717605
23.0000,18.7500,35.761370
23.2500,18.7500,36.046533
23.5000,18.7500,36.358285
23.7500,18.7500,39.835250
0.0000,19.0000,38.908525
0.2500,19.0000,38.093317
0.5000,19.0000,40.269102
0.7500,19.0000,39.593504
1.0000,19.0000,39.773990
1.2500,19.0000,37.607684
1.5000,19.0000,38.307094
1.7500,19.0000,37.346952
2.0000,19.0000,39.454990
2.2500,19.0000,39.237788
2.5000,19.0000,42.093704
2.7500,19.0000,38.339265
3.0000,19.0000,43.445671
3.2500,19.0000,40.487102
3.5000,19.0000,43.708561
3.7500,19.0000,41.723776
4.0000,19.0000,41.507130
4.2500,19.0000,44.502665
4.5000,19.0000,42.026991
4.7500,19.0000,42.886920
5.0000,19.0000,44.198090
5.2500,19.0000,48.617486
5.5000,19.0000,45.442697
5.7500,19.0000,48.742716
6.0000,19.0000,49.556990
6.2500,19.0000,49.151699
6.5000,19.0000,48.874904
6.7500,19.0000,51.873721
7.0000,19.0000,52.282773
7.2500,19.0000,49.859884
7.5000,19.0000,50.842030
7.7500,19.0000,50.174907
8.0000,19.0000,52.887522
8.2500,19.0000,54.206308
8.5000,19.0000,51.232070
8.7500,19.0000,50.799377
9.0000,19.0000,49.790501
9.2500,19.0000,50.721491
9.5000,19.0000,53.880823
9.7500,19.0000,50.465971
10.0000,19.0000,50.615127
10.2500,19.0000,52.803371
10.5000,19.0000,48.653019
10.7500,19.0000,51.107717
11.0000,19.0000,48.032807
11.2500,19.0000,49.829141
11.5000,19.0000,48.706956
11.7500,19.0000,48.120561
12.0000,19.0000,49.985184
12.2500,19.0000,45.274591
12.5000,19.0000,46.386225
12.7500,19.0000,46.050465
13.0000,19.0000,44.685685
13.2500,19.0000,45.518064
13.5000,19.0000,43.797944
13.7500,19.0000,41.113369
14.0000,19.0000,40.347921
14.2500,19.0000,43.543594
14.5000,19.0000,41.768650
14.7500,19.0000,43.237429
15.0000,19.0000,41.044044
15.2500,19.0000,42.439611
15.5000,19.0000,39.811942
15.7500,19.0000,39.161440
16.0000,19.0000,40.917092
16.2500,19.0000,40.415529
16.5000,19.0000,41.246726
16.7500,19.0000,40.054519
17.0000,19.0000,39.326990
17.2500,19.0000,38.186304
17.5000,19.0000,37.146713
17.7500,19.0000,36.724827
18.0000,19.0000,38.009926
18.2500,19.0000,36.262414
18.5000,19.0000,37.357687
18.7500,19.0000,36.593892
19.0000,19.0000,37.687288
19.2500,19.0000,39.787152
19.5000,19.0000,37.181867
19.7500,19.0000,38.185966
20.0000,19.0000,35.487087
20.2500,19.0000,40.076739
20.5000,19.0000,35.313853
20.7500,19.0000,38.775955
21.0000,19.0000,36.860687
21.2500,19.0000,35.664300
21.5000,19.0000,39.542027
21.7500,19.0000,38.369344
22.0000,19.0000,39.459446
22.2500,19.0000,39.580001
22.5000,19.0000,35.958227
22.7500,19.0000,38.123583
23.0000,19.0000,38.857144
23.2500,19.0000,35.279555
23.5000,19.0000,36.104046
23.7500,19.0000,39.232358
0.0000,19.2500,39.051839
0.2500,19.2500,40.654141
0.5000,19.2500,40.622291
0.7500,19.2500,40.614714
1.0000,19.2500,36.237819
1.2500,19.2500,37.168391
1.5000,19.2500,39.526061
1.7500,19.2500,36.970725
2.0000,19.2500,38.160252
2.2500,19.2500,41.375990
2.5000,19.2500,38.883125
2.7500,19.2500,41.440578
3.0000,19.2500,40.091521
3.2500,19.2500,42.334329
3.5000,19.2500,40.816338
3.7500,19.2500,40.557742
4.0000,19.2500,41.808088
4.2500,19.2500,44.076592
4.5000,19.2500,41.309757
4.7500,19.2500,42.368868
5.0000,19.2500,47.129105
5.2500,19.2500,44.411302
5.5000,19.2500,48.154277
5.7500,19.2500,44.192778
6.0000,19.2500,46.486650
6.2500,19.2500,45.331099
6.5000,19.2500,50.415112
6.7500,19.2500,46.823857
7.0000,19.2500,48.908756
7.2500,19.2500,51.311674
7.5000,19.2500,48.451140
7.7500,19.2500,50.515979
8.0000,19.2500,47.736982
8.2500,19.2500,50.212013
8.5000,19.2500,49.107863
8.7500,19.2500,53.071426
9.0000,19.2500,48.736123
9.2500,19.2500,49.894311
9.5000,19.2500,52.926387
9.7500,19.2500,48.059605
10.0000,19.2500,51.674333
10.2500,19.2500,47.439747
10.5000,19.2500,47.155604
10.7500,19.2500,48.129748
11.0000,19.2500,47.559140
11.2500,19.2500,48.412173
11.5000,19.2500,45.260788
11.7500,19.2500,47.181934
12.0000,19.2500,48.994860
12.2500,19.2500,43.921453
12.5000,19.2500,47.069410
12.7500,19.2500,45.379948
13.0000,19.2500,46.581080
13.2500,19.2500,42.387424
13.5000,19.2500,44.664194
13.7500,19.2500,42.625923
14.0000,19.2500,42.656490
14.2500,19.2500,42.011369
14.5000,19.2500,43.550764
14.7500,19.2500,38.989997
15.0000,19.2500,40.438253
15.2500,19.2500,41.568634
15.5000,19.2500,39.019435
15.7500,19.2500,41.204757
16.0000,19.2500,37.944596
16.2500,19.2500,39.650360
16.5000,19.2500,36.538073
16.7500,19.2500,38.737150
17.0000,19.2500,39.563563
17.2500,19.2500,38.903755
17.5000,19.2500,37.866924
17.7500,19.2500,36.302161
18.0000,19.2500,40.237320
18.2500,19.2500,36.598923
18.5000,19.2500,36.628251
18.7500,19.2500,36.650333
19.0000,19.2500,37.826389
19.2500,19.2500,35.370018
19.5000,19.2500,36.605114
19.7500,19.2500,36.775368
20.0000,19.2500,38.313782
20.2500,19.2500,36.977678
20.5000,19.2500,38.144545
20.7500,19.2500,39.386745
21.0000,19.2500,35.043018
21.2500,19.2500,37.431451
21.5000,19.2500,36.887391
21.7500,19.2500,39.340193
22.0000,19.2500,38.931355
22.2500,19.2500,36.299403
22.5000,19.2500,39.820348
22.7500,19.2500,35.466843
23.0000,19.2500,38.861984
23.2500,19.2500,36.171485
23.5000,19.2500,39.031772
23.7500,19.2500,37.784706
0.0000,19.5000,39.778670
0.2500,19.5000,40.038803
0.5000,19.5000,37.603671
0.7500,19.5000,38.612308
1.0000,19.5000,39.474434
1.2500,19.5000,37.400904
1.5000,19.5000,39.805628
1.7500,19.5000,39.671083
2.0000,19.5000,38.740504
2.2500,19.5000,37.515960
2.5000,19.5000,40.410927
2.7500,19.5000,39.600554
3.0000,19.5000,41.461522
3.2500,19.5000,38.650518
3.5000,19.5000,40.680789
3.7500,19.5000,39.194921
4.0000,19.5000,43.849197
4.2500,19.5000,43.727453
4.5000,19.5000,41.843143
4.7500,19.5000,42.399374
5.0000,19.5000,45.915507
5.2500,19.5000,43.668364
5.5000,19.5000,46.535039
5.7500,19.5000,45.757442
6.0000,19.5000,45.348299
6.2500,19.5000,47.374464
6.5000,19.5000,48.809261
6.7500,19.5000,47.390915
7.0000,19.5000,45.160519
7.2500,19.5000,47.182187
7.5000,19.5000,46.146407
7.7500,19.5000,47.124847
8.0000,19.5000,47.876707
8.2500,19.5000,48.952048
8.5000,19.5000,50.925425
8.7500,19.5000,47.866910
9.0000,19.5000,51.639538
9.2500,19.5000,51.494816
9.5000,19.5000,51.039449
9.7500,19.5000,47.379356
10.0000,19.5000,48.275268
10.2500,19.5000,47.137680
10.5000,19.5000,46.739664
10.7500,19.5000,47.753085
11.0000,19.5000,45.265547
11.2500,19.5000,45.291283
11.5000,19.5000,44.080718
11.7500,19.5000,44.207019
12.0000,19.5000,46.321347
12.2500,19.5000,46.943506
12.5000,19.5000,46.558987
12.7500,19.5000,41.630420
13.0000,19.5000,41.100121
13.2500,19.5000,44.790214
13.5000,19.5000,43.053809
13.7500,19.5000,41.191722
14.0000,19.5000,41.160462
14.2500,19.5000,38.835915
14.5000,19.5000,42.638919
14.7500,19.5000,39.949848
15.0000,19.5000,38.728413
15.2500,19.5000,40.675654
15.5000,19.5000,38.190531
15.7500,19.5000,39.007256
16.0000,19.5000,39.419237
16.2500,19.5000,39.530675
16.5000,19.5000,40.164151
16.7500,19.5000,38.032144
17.0000,19.5000,38.493884
17.2500,19.5000,37.908573
17.5000,19.5000,38.063091
17.7500,19.5000,37.365445
18.0000,19.5000,36.504123
18.2500,19.5000,38.362124
18.5000,19.5000,36.140372
18.7500,19.5000,39.180986
19.0000,19.5000,35.583484
19.2500,19.5000,38.896612
19.5000,19.5000,37.380555
19.7500,19.5000,35.508409
20.0000,19.5000,35.145246
20.2500,19.5000,39.305305
20.5000,19.5000,37.874967
20.7500,19.5000,37.498263
21.0000,19.5000,35.117143
21.2500,19.5000,35.558673
21.5000,19.5000,39.430457
21.7500,19.5000,38.775458
22.0000,19.5000,37.396527
22.2500,19.5000,38.673493
22.5000,19.5000,38.067402
22.7500,19.5000,35.789684
23.0000,19.5000,38.000564
23.2500,19.5000,36.456740
23.5000,19.5000,37.341418
23.7500,19.5000,35.479597
0.0000,19.7500,37.123551
0.2500,19.7500,39.441262
0.5000,19.7500,39.808151
0.7500,19.7500,36.940112
1.0000,19.7500,38.897395
1.2500,19.7500,36.889341
1.5000,19.7500,38.392446
1.7500,19.7500,39.656616
2.0000,19.7500,37.193794
2.2500,19.7500,38.092242
2.5000,19.7500,38.531554
2.7500,19.7500,40.353217
3.0000,19.7500,42.558671
3.2500,19.7500,38.355610
3.5000,19.7500,41.011704
3.7500,19.7500,40.717834
4.0000,19.7500,39.260194
4.2500,19.7500,41.323079
4.5000,19.7500,43.867159
4.7500,19.7500,41.265282
5.0000,19.7500,42.943085
5.2500,19.7500,42.424325
5.5000,19.7500,46.375071
5.7500,19.7500,44.291725
6.0000,19.7500,46.126276
6.2500,19.7500,43.882864
6.5000,19.7500,43.706342
6.7500,19.7500,45.274656
7.0000,19.7500,46.912415
7.2500,19.7500,45.858615
7.5000,19.7500,49.438430
7.7500,19.7500,45.446921
8.0000,19.7500,49.492124
8.2500,19.7500,49.573361
8.5000,19.7500,46.299292
8.7500,19.7500,47.815925
9.0000,19.7500,45.751805
9.2500,19.7500,46.264355
9.5000,19.7500,45.897779
9.7500,19.7500,48.789040
10.0000,19.7500,46.948965
10.2500,19.7500,49.187842
10.5000,19.7500,46.594084
10.7500,19.7500,48.065687
11.0000,19.7500,47.847437
11.2500,19.7500,45.794270
11.5000,19.7500,44.537166
11.7500,19.7500,42.947691
12.0000,19.7500,42.839823
12.2500,19.7500,45.209025
12.5000,19.7500,42.750238
12.7500,19.7500,42.729731
13.0000,19.7500,40.795035
13.2500,19.7500,42.782852
13.5000,19.7500,40.462964
13.7500,19.7500,40.537225
14.0000,19.7500,40.188551
14.2500,19.7500,42.575620
14.5000,19.7500,38.984819
14.7500,19.7500,41.642550
15.0000,19.7500,40.484231
15.2500,19.7500,40.361829
15.5000,19.7500,41.248188
15.7500,19.7500,37.177586
16.0000,19.7500,41.270992
16.2500,19.7500,39.420320
16.5000,19.7500,40.453048
16.7500,19.7500,37.053487
17.0000,19.7500,37.079400
17.2500,19.7500,37.148425
17.5000,19.7500,40.374932
17.7500,19.7500,36.411860
18.0000,19.7500,39.942917
18.2500,19.7500,37.099833
18.5000,19.7500,36.007700
18.7500,19.7500,38.151301
19.0000,19.7500,36.523671
19.2500,19.7500,38.729770
19.5000,19.7500,36.376152
19.7500,19.7500,39.017082
20.0000,19.7500,39.482569
20.2500,19.7500,38.908951
20.5000,19.7500,38.754874
20.7500,19.7500,35.414258
21.0000,19.7500,38.134009
21.2500,19.7500,39.029154
21.5000,19.7500,36.646628
21.7500,19.7500,37.755800
22.0000,19.7500,37.300599
22.2500,19.7500,39.410842
22.5000,19.7500,36.196726
22.7500,19.7500,37.149344
23.0000,19.7500,36.906581
23.2500,19.7500,35.172003
23.5000,19.7500,37.266871
23.7500,19.7500,38.867566
0.0000,20.0000,39.963249
0.2500,20.0000,38.604467
0.5000,20.0000,36.070147
0.7500,20.0000,40.052329
1.0000,20.0000,36.913145
1.2500,20.0000,37.902295
1.5000,20.0000,37.545996
1.7500,20.0000,38.508525
2.0000,20.0000,37.237881
2.2500,20.0000,38.523470
2.5000,20.0000,38.935401
2.7500,20.0000,41.924128
3.0000,20.0000,38.696616
3.2500,20.0000,40.155365
3.5000,20.0000,38.904841
3.7500,20.0000,40.964834
4.0000,20.0000,42.131289
4.2500,20.0000,43.738833
4.5000,20.0000,40.166050
4.7500,20.0000,41.717538
5.0000,20.0000,40.456189
5.2500,20.0000,42.293698
5.5000,20.0000,41.160828
5.7500,20.0000,41.388244
6.0000,20.0000,44.803329
6.2500,20.0000,46.948447
6.5000,20.0000,43.371377
6.7500,20.0000,45.153641
7.0000,20.0000,47.710263
7.2500,20.0000,43.548110
7.5000,20.0000,43.617151
7.7500,20.0000,48.215358
8.0000,20.0000,48.194819
8.2500,20.0000,44.948536
8.5000,20.0000,47.852026
8.7500,20.0000,45.463004
9.0000,20.0000,48.059055
9.2500,20.0000,47.785597
9.5000,20.0000,48.217770
9.7500,20.0000,45.118416
10.0000,20.0000,48.009245
10.2500,20.0000,48.092173
10.5000,20.0000,44.694011
10.7500,20.0000,48.028675
11.0000,20.0000,46.310249
11.2500,20.0000,42.576950
11.5000,20.0000,42.290502
11.7500,20.0000,41.900390
12.0000,20.0000,45.228196
12.2500,20.0000,44.386564
12.5000,20.0000,44.853851
12.7500,20.0000,41.708145
13.0000,20.0000,41.714255
13.2500,20.0000,39.707039
13.5000,20.0000,43.718195
13.7500,20.0000,42.494965
14.0000,20.0000,41.144155
14.2500,20.0000,40.435302
14.5000,20.0000,39.720511
14.7500,20.0000,39.682375
15.0000,20.0000,40.692008
15.2500,20.0000,38.347752
15.5000,20.0000,38.250128
15.7500,20.0000,37.734440
16.0000,20.0000,39.184279
16.2500,20.0000,37.891665
16.5000,20.0000,39.363539
16.7500,20.0000,39.800554
17.0000,20.0000,38.086928
17.2500,20.0000,36.158128
17.5000,20.0000,37.737136
17.7500,20.0000,38.346899
18.0000,20.0000,38.184318
18.2500,20.0000,37.612926
18.5000,20.0000,36.389172
18.7500,20.0000,37.339402
19.0000,20.0000,38.048259
19.2500,20.0000,37.633281
19.5000,20.0000,39.169567
19.7500,20.0000,39.035241
20.0000,20.0000,36.868431
20.2500,20.0000,38.239571
20.5000,20.0000,37.149584
20.7500,20.0000,39.031555
21.0000,20.0000,35.652159
21.2500,20.0000,38.138111
21.5000,20.0000,38.322253
21.7500,20.0000,36.753421
22.0000,20.0000,37.899234
22.2500,20.0000,39.770123
22.5000,20.0000,35.579206
22.7500,20.0000,37.611712
23.0000,20.0000,36.116103
23.2500,20.0000,39.941759
23.5000,20.0000,35.518441
23.7500,20.0000,35.173333
0.0000,20.2500,38.763075
0.2500,20.2500,39.127076
0.5000,20.2500,38.328607
0.7500,20.2500,36.599335
1.0000,20.2500,36.423939
1.2500,20.2500,39.595086
1.5000,20.2500,38.376169
1.7500,20.2500,37.524381
2.0000,20.2500,40.726179
2.2500,20.2500,36.865676
2.5000,20.2500,41.591227
2.7500,20.2500,41.725969
3.0000,20.2500,37.618277
3.2500,20.2500,41.713756
3.5000,20.2500,38.519968
3.7500,20.2500,41.258685
4.0000,20.2500,39.620841
4.2500,20.2500,43.187007
4.5000,20.2500,41.029580
4.7500,20.2500,43.647010
5.0000,20.2500,40.915508
5.2500,20.2500,44.743648
5.5000,20.2500,42.597055
5.7500,20.2500,43.852961
6.0000,20.2500,41.782802
6.2500,20.2500,44.484329
6.5000,20.2500,46.039942
6.7500,20.2500,44.439743
7.0000,20.2500,43.275323
7.2500,20.2500,45.216108
7.5000,20.2500,44.903684
7.7500,20.2500,46.355840
8.0000,20.2500,46.244985
8.2500,20.2500,43.810878
8.5000,20.2500,45.973046
8.7500,20.2500,43.636572
9.0000,20.2500,44.477476
9.2500,20.2500,43.685822
9.5000,20.2500,45.687430
9.7500,20.2500,44.517161
10.0000,20.2500,47.008260
10.2500,20.2500,44.212139
10.5000,20.2500,43.289270
10.7500,20.2500,43.488896
11.0000,20.2500,43.999335
11.2500,20.2500,45.434859
11.5000,20.2500,45.117380
11.7500,20.2500,45.168960
12.0000,20.2500,42.898040
12.2500,20.2500,44.943053
12.5000,20.2500,43.560989
12.7500,20.2500,40.129037
13.0000,20.2500,40.026017
13.2500,20.2500,43.701543
13.5000,20.2500,40.463977
13.7500,20.2500,38.482453
14.0000,20.2500,42.170317
14.2500,20.2500,38.598291
14.5000,20.2500,41.661503
14.7500,20.2500,42.021093
15.0000,20.2500,39.511498
15.2500,20.2500,39.192377
15.5000,20.2500,38.830330
15.7500,20.2500,37.498621
16.0000,20.2500,38.282534
16.2500,20.2500,39.750984
16.5000,20.2500,39.439409
16.7500,20.2500,38.266450
17.0000,20.2500,38.209170
17.2500,20.2500,38.929999
17.5000,20.2500,36.253205
17.7500,20.2500,37.343072
18.0000,20.2500,38.634217
18.2500,20.2500,37.682627
18.5000,20.2500,36.787388
18.7500,20.2500,35.336720
19.0000,20.2500,39.790336
19.2500,20.2500,37.347492
19.5000,20.2500,35.456152
19.7500,20.2500,38.297049
20.0000,20.2500,39.246000
20.2500,20.2500,39.350924
20.5000,20.2500,38.076464
20.7500,20.2500,35.586432
21.0000,20.2500,38.642873
21.2500,20.2500,39.834871
21.5000,20.2500,36.883034
21.7500,20.2500,35.491442
22.0000,20.2500,37.408632
22.2500,20.2500,38.735024
22.5000,20.2500,38.159147
22.7500,20.2500,38.725180
23.0000,20.2500,37.632345
23.2500,20.2500,35.764280
23.5000,20.2500,36.800478
23.7500,20.2500,35.571718
0.0000,20.5000,38.134881
0.2500,20.5000,36.683061
0.5000,20.5000,39.045740
0.7500,20.5000,38.035789
1.0000,20.5000,38.163382
1.2500,20.5000,39.470718
1.5000,20.5000,38.792032
1.7500,20.5000,39.717291
2.0000,20.5000,37.638021
2.2500,20.5000,38.411557
2.5000,20.5000,38.001906
2.7500,20.5000,40.404227
3.0000,20.5000,39.631525
3.2500,20.5000,38.196657
3.5000,20.5000,40.334255
3.7500,20.5000,42.069193
4.0000,20.5000,42.609198
4.2500,20.5000,38.065689
4.5000,20.5000,41.900898
4.7500,20.5000,40.026447
5.0000,20.5000,40.911822
5.2500,20.5000,42.509546
5.5000,20.5000,43.313377
5.7500,20.5000,43.421721
6.0000,20.5000,44.019448
6.2500,20.5000,42.592685
6.5000,20.5000,43.433832
6.7500,20.5000,43.346618
7.0000,20.5000,45.942204
7.2500,20.5000,44.327460
7.5000,20.5000,45.835783
7.7500,20.5000,44.241201
8.0000,20.5000,45.698332
8.2500,20.5000,46.261798
8.5000,20.5000,45.859155
8.7500,20.5000,45.571170
9.0000,20.5000,43.362103
9.2500,20.5000,46.357475
9.5000,20.5000,46.761832
9.7500,20.5000,43.615834
10.0000,20.5000,43.759766
10.2500,20.5000,41.804311
10.5000,20.5000,42.875060
10.7500,20.5000,43.980651
11.0000,20.5000,45.275234
11.2500,20.5000,42.078694
11.5000,20.5000,42.337194
11.7500,20.5000,45.009017
12.0000,20.5000,41.014304
12.2500,20.5000,44.258774
12.5000,20.5000,39.716100
12.7500,20.5000,40.461085
13.0000,20.5000,43.365888
13.2500,20.5000,38.841297
13.5000,20.5000,42.474476
13.7500,20.5000,37.952845
14.0000,20.5000,40.838289
14.2500,20.5000,38.722819
14.5000,20.5000,37.740159
14.7500,20.5000,37.857271
15.0000,20.5000,38.073997
15.2500,20.5000,37.481399
15.5000,20.5000,40.102280
15.7500,20.5000,36.932209
16.0000,20.5000,37.218506
16.2500,20.5000,39.064798
16.5000,20.5000,38.026793
16.7500,20.5000,38.187188
17.0000,20.5000,36.900493
17.2500,20.5000,38.513409
17.5000,20.5000,40.099729
17.7500,20.5000,37.656466
18.0000,20.5000,35.834093
18.2500,20.5000,39.914180
18.5000,20.5000,39.301146
18.7500,20.5000,36.133703
19.0000,20.5000,35.203979
19.2500,20.5000,36.114299
19.5000,20.5000,37.812600
19.7500,20.5000,35.380218
20.0000,20.5000,36.967956
20.2500,20.5000,38.686840
20.5000,20.5000,36.122626
20.7500,20.5000,39.580282
21.0000,20.5000,35.590831
21.2500,20.5000,39.479809
21.5000,20.5000,36.859576
21.7500,20.5000,38.655690
22.0000,20.5000,36.016117
